MiSeq_Run,sample,Hash,nReads
6,SA_201711A.2,16ce66aee20aa6ef7da942626c554ca1c8e1a977,67
6,PO_201709B.3,16ce66aee20aa6ef7da942626c554ca1c8e1a977,49
6,PO_201709A.2,16ce66aee20aa6ef7da942626c554ca1c8e1a977,26
6,SA_201709B.3,16ce66aee20aa6ef7da942626c554ca1c8e1a977,604
6,PO_201709B.2,16ce66aee20aa6ef7da942626c554ca1c8e1a977,422
6,PO_201711C.2,16ce66aee20aa6ef7da942626c554ca1c8e1a977,90
6,LK_201707A.3,2e9e547edcb7340920e1b849bcac39e4f5749b3a,45
6,FH_201708B.1,2e9e547edcb7340920e1b849bcac39e4f5749b3a,121
6,FH_201708A.3,2e9e547edcb7340920e1b849bcac39e4f5749b3a,268
6,LK_201708B.2,2e9e547edcb7340920e1b849bcac39e4f5749b3a,34
6,LK_201707C.1,2e9e547edcb7340920e1b849bcac39e4f5749b3a,75
6,CP_201708C.2,2e9e547edcb7340920e1b849bcac39e4f5749b3a,47
6,CP_201708C.1,2e9e547edcb7340920e1b849bcac39e4f5749b3a,53
6,FH_201708B.3,2e9e547edcb7340920e1b849bcac39e4f5749b3a,312
6,LK_201708A.3,2e9e547edcb7340920e1b849bcac39e4f5749b3a,217
6,FH_201707B.1,2e9e547edcb7340920e1b849bcac39e4f5749b3a,48
6,FH_201708C.1,2e9e547edcb7340920e1b849bcac39e4f5749b3a,55
6,CP_201707B.2,2e9e547edcb7340920e1b849bcac39e4f5749b3a,101
6,PO_201709C.3,2e9e547edcb7340920e1b849bcac39e4f5749b3a,9
6,LL_201709A.2,2e9e547edcb7340920e1b849bcac39e4f5749b3a,31
6,SA_201709C.3,2e9e547edcb7340920e1b849bcac39e4f5749b3a,9
6,LL_201709B.2,2e9e547edcb7340920e1b849bcac39e4f5749b3a,49
6,TW_201709B.3,2e9e547edcb7340920e1b849bcac39e4f5749b3a,5
6,PO_201709A.2,2e9e547edcb7340920e1b849bcac39e4f5749b3a,19
6,SA_201709B.3,2e9e547edcb7340920e1b849bcac39e4f5749b3a,702
6,PO_201709B.2,2e9e547edcb7340920e1b849bcac39e4f5749b3a,417
6,FH_201708A.3,51342afaf0e2588e3961f2e274b235422d32ae78,56
6,LK_201706A.3,51342afaf0e2588e3961f2e274b235422d32ae78,932
6,LK_201706A.2,51342afaf0e2588e3961f2e274b235422d32ae78,534
6,FH_201707B.2,51342afaf0e2588e3961f2e274b235422d32ae78,45
6,FH_201707B.1,51342afaf0e2588e3961f2e274b235422d32ae78,85
6,FH_201708A.2,51342afaf0e2588e3961f2e274b235422d32ae78,31
6,LL_201711C.3,51342afaf0e2588e3961f2e274b235422d32ae78,509
6,LL_201709C.2,51342afaf0e2588e3961f2e274b235422d32ae78,175
6,PO_201711C.3,51342afaf0e2588e3961f2e274b235422d32ae78,6
6,SA_201711A.2,51342afaf0e2588e3961f2e274b235422d32ae78,10
6,TR_201709C.3,51342afaf0e2588e3961f2e274b235422d32ae78,292
6,CP_201707C.1,c401f4c5b3c4b85912da14a7fcd924a0147eea25,2176
6,LK_201706B.2,bdcbffa3a473caea86e3b4558985001e616900f5,116
6,LK_201706B.3,bdcbffa3a473caea86e3b4558985001e616900f5,1134
6,LK_201707A.3,bdcbffa3a473caea86e3b4558985001e616900f5,240
6,LK_201706A.3,bdcbffa3a473caea86e3b4558985001e616900f5,308
6,LK_201708B.2,bdcbffa3a473caea86e3b4558985001e616900f5,308
6,LK_201708B.1,bdcbffa3a473caea86e3b4558985001e616900f5,142
6,LK_201706A.2,bdcbffa3a473caea86e3b4558985001e616900f5,109
6,CP_201706A.2,bdcbffa3a473caea86e3b4558985001e616900f5,5
6,LK_201708C.2,bdcbffa3a473caea86e3b4558985001e616900f5,4
6,FH_201708B.1,f20f62599176a143f5d56925b0ce3fbbbac73557,10
6,CP_201707C.1,f20f62599176a143f5d56925b0ce3fbbbac73557,236
6,CP_201706A.2,f20f62599176a143f5d56925b0ce3fbbbac73557,2158
6,LL_201711B.2,d1db62f7199339df39f04ebb5635539ef6174de2,327
6,LL_201711C.2,d1db62f7199339df39f04ebb5635539ef6174de2,2337
6,LK_201706C.1,08083b63e5503810f91b75447f9edca204d6bfe7,26
6,LK_201707C.2,08083b63e5503810f91b75447f9edca204d6bfe7,106
6,LK_201706A.2,08083b63e5503810f91b75447f9edca204d6bfe7,1744
6,TR_201703C.1,f1e30f6bee6f562594421f929f343cb2dacd2dee,52
6,FH_201708B.1,f1e30f6bee6f562594421f929f343cb2dacd2dee,5
6,SA_201703C.2,f1e30f6bee6f562594421f929f343cb2dacd2dee,420
6,LK_201708B.2,f1e30f6bee6f562594421f929f343cb2dacd2dee,16
6,SA_201703B.3,f1e30f6bee6f562594421f929f343cb2dacd2dee,54
6,CP_201708C.2,f1e30f6bee6f562594421f929f343cb2dacd2dee,103
6,CP_201708C.1,f1e30f6bee6f562594421f929f343cb2dacd2dee,8
6,TR_201703B.1,f1e30f6bee6f562594421f929f343cb2dacd2dee,40
6,FH_201707B.2,f1e30f6bee6f562594421f929f343cb2dacd2dee,1
6,FH_201708A.2,f1e30f6bee6f562594421f929f343cb2dacd2dee,192
6,TR_201703A.1,f1e30f6bee6f562594421f929f343cb2dacd2dee,47
6,LK_201708C.2,f1e30f6bee6f562594421f929f343cb2dacd2dee,45
6,TW_201711A.3,f1e30f6bee6f562594421f929f343cb2dacd2dee,55
6,LL_201709C.2,f1e30f6bee6f562594421f929f343cb2dacd2dee,103
6,PO_201709C.3,f1e30f6bee6f562594421f929f343cb2dacd2dee,161
6,SA_201709C.3,f1e30f6bee6f562594421f929f343cb2dacd2dee,317
6,PO_201711C.3,f1e30f6bee6f562594421f929f343cb2dacd2dee,83
6,TW_201711B.3,f1e30f6bee6f562594421f929f343cb2dacd2dee,157
6,LL_201709A.1,f1e30f6bee6f562594421f929f343cb2dacd2dee,33
6,PO_201709B.3,f1e30f6bee6f562594421f929f343cb2dacd2dee,273
6,PO_201711A.1,f1e30f6bee6f562594421f929f343cb2dacd2dee,25
6,LL_201709B.2,f1e30f6bee6f562594421f929f343cb2dacd2dee,72
6,PO_201711B.3,f1e30f6bee6f562594421f929f343cb2dacd2dee,40
6,TW_201709B.3,f1e30f6bee6f562594421f929f343cb2dacd2dee,33
6,PO_201709A.2,f1e30f6bee6f562594421f929f343cb2dacd2dee,118
6,PO_201709B.2,f1e30f6bee6f562594421f929f343cb2dacd2dee,148
6,TR_201709B.3,f1e30f6bee6f562594421f929f343cb2dacd2dee,11
6,SA_201711C.2,f1e30f6bee6f562594421f929f343cb2dacd2dee,21
6,CP_201707A.3,4ec97e9d9f224e1a337998cb123220c2637e45f6,796
6,FH_201708B.1,4ec97e9d9f224e1a337998cb123220c2637e45f6,149
6,LK_201707C.2,4ec97e9d9f224e1a337998cb123220c2637e45f6,405
6,FH_201706C.3,4ec97e9d9f224e1a337998cb123220c2637e45f6,230
6,LK_201707C.1,4ec97e9d9f224e1a337998cb123220c2637e45f6,206
6,FH_201707B.2,4ec97e9d9f224e1a337998cb123220c2637e45f6,214
6,FH_201707A.2,4ec97e9d9f224e1a337998cb123220c2637e45f6,369
6,LK_201706C.1,7b38367c269d576ddc878ac1c307059b4a28eb29,37
6,LK_201707B.1,7b38367c269d576ddc878ac1c307059b4a28eb29,129
6,LK_201707C.2,7b38367c269d576ddc878ac1c307059b4a28eb29,16
6,LK_201708B.1,7b38367c269d576ddc878ac1c307059b4a28eb29,4
6,SA_201703B.3,7b38367c269d576ddc878ac1c307059b4a28eb29,444
6,FH_201706C.3,7b38367c269d576ddc878ac1c307059b4a28eb29,40
6,LK_201707C.1,7b38367c269d576ddc878ac1c307059b4a28eb29,9
6,CP_201707C.2,7b38367c269d576ddc878ac1c307059b4a28eb29,56
6,FH_201706B.1,7b38367c269d576ddc878ac1c307059b4a28eb29,22
6,FH_201707B.2,7b38367c269d576ddc878ac1c307059b4a28eb29,28
6,FH_201707A.2,7b38367c269d576ddc878ac1c307059b4a28eb29,46
6,CP_201707B.2,7b38367c269d576ddc878ac1c307059b4a28eb29,74
6,TR_201711C.3,7b38367c269d576ddc878ac1c307059b4a28eb29,1393
6,LK_201707A.3,d05933b9ce3d858fcfad30504ea79a8651da5eba,142
6,CP_201707A.3,d05933b9ce3d858fcfad30504ea79a8651da5eba,132
6,FH_201708B.1,d05933b9ce3d858fcfad30504ea79a8651da5eba,25
6,FH_201708A.3,d05933b9ce3d858fcfad30504ea79a8651da5eba,13
6,LK_201707B.1,d05933b9ce3d858fcfad30504ea79a8651da5eba,10
6,LK_201706A.3,d05933b9ce3d858fcfad30504ea79a8651da5eba,14
6,FH_201707C.2,d05933b9ce3d858fcfad30504ea79a8651da5eba,7
6,LK_201708B.2,d05933b9ce3d858fcfad30504ea79a8651da5eba,800
6,LK_201708B.1,d05933b9ce3d858fcfad30504ea79a8651da5eba,412
6,LK_201707C.1,d05933b9ce3d858fcfad30504ea79a8651da5eba,42
6,FH_201708B.3,d05933b9ce3d858fcfad30504ea79a8651da5eba,27
6,FH_201708A.2,d05933b9ce3d858fcfad30504ea79a8651da5eba,15
6,FH_201708C.3,d05933b9ce3d858fcfad30504ea79a8651da5eba,35
6,LK_201708C.2,d05933b9ce3d858fcfad30504ea79a8651da5eba,68
6,CP_201707C.2,f7533a3f780922962601bf66c553c2eb33bc3659,2100
6,TR_201703C.1,760e57988a24b56db75041740f3b1e9406094e56,63
6,LK_201706A.3,760e57988a24b56db75041740f3b1e9406094e56,16
6,SA_201703B.3,760e57988a24b56db75041740f3b1e9406094e56,124
6,FH_201706C.3,760e57988a24b56db75041740f3b1e9406094e56,206
6,TR_201703B.1,760e57988a24b56db75041740f3b1e9406094e56,105
6,FH_201706B.1,760e57988a24b56db75041740f3b1e9406094e56,8
6,FH_201707B.2,760e57988a24b56db75041740f3b1e9406094e56,63
6,TR_201703A.1,760e57988a24b56db75041740f3b1e9406094e56,69
6,FH_201706C.2,760e57988a24b56db75041740f3b1e9406094e56,36
6,CP_201707B.2,760e57988a24b56db75041740f3b1e9406094e56,339
6,LL_201709C.2,760e57988a24b56db75041740f3b1e9406094e56,4
6,SA_201709A.3,760e57988a24b56db75041740f3b1e9406094e56,194
6,SA_201709C.3,760e57988a24b56db75041740f3b1e9406094e56,243
6,PO_201709B.3,760e57988a24b56db75041740f3b1e9406094e56,208
6,PO_201709C.2,760e57988a24b56db75041740f3b1e9406094e56,141
6,SA_201709B.3,760e57988a24b56db75041740f3b1e9406094e56,166
6,PO_201709B.2,760e57988a24b56db75041740f3b1e9406094e56,380
6,LL_201711C.3,15b9caeb6911fe2c30daa6224ce694be77205cbc,123
6,LL_201711B.2,15b9caeb6911fe2c30daa6224ce694be77205cbc,812
6,LL_201711B.3,15b9caeb6911fe2c30daa6224ce694be77205cbc,577
6,LL_201711C.2,15b9caeb6911fe2c30daa6224ce694be77205cbc,1105
6,TR_201709C.2,7a05a831453adc7ee097706ab639113d357af244,467
6,LL_201709A.2,7a05a831453adc7ee097706ab639113d357af244,183
6,PO_201711A.1,7a05a831453adc7ee097706ab639113d357af244,57
6,PO_201709A.2,7a05a831453adc7ee097706ab639113d357af244,907
6,PO_201709B.2,7a05a831453adc7ee097706ab639113d357af244,104
6,TR_201709B.3,7a05a831453adc7ee097706ab639113d357af244,1383
6,CP_201707C.2,3e78388f57123893f6ce2171843af16a80349404,1799
6,TR_201709C.2,7b6ea14e11985245acc11a6849d274f1e561a970,271
6,TW_201709C.2,7b6ea14e11985245acc11a6849d274f1e561a970,110
6,TR_201709A.3,7b6ea14e11985245acc11a6849d274f1e561a970,465
6,SA_201709A.3,7b6ea14e11985245acc11a6849d274f1e561a970,121
6,LL_201709A.2,7b6ea14e11985245acc11a6849d274f1e561a970,70
6,TR_201709C.3,7b6ea14e11985245acc11a6849d274f1e561a970,812
6,LL_201709B.2,7b6ea14e11985245acc11a6849d274f1e561a970,27
6,TR_201709B.3,7b6ea14e11985245acc11a6849d274f1e561a970,952
6,TW_201709A.2,811e1360d19b262a035b2ae775380bb348c5cc97,896
6,TW_201709C.2,811e1360d19b262a035b2ae775380bb348c5cc97,193
6,LL_201709A.2,811e1360d19b262a035b2ae775380bb348c5cc97,65
6,LL_201709A.1,811e1360d19b262a035b2ae775380bb348c5cc97,43
6,LL_201709C.3,811e1360d19b262a035b2ae775380bb348c5cc97,10
6,TW_201709A.3,811e1360d19b262a035b2ae775380bb348c5cc97,196
6,TW_201709B.3,811e1360d19b262a035b2ae775380bb348c5cc97,590
6,TW_201709C.3,811e1360d19b262a035b2ae775380bb348c5cc97,491
6,LK_201706B.2,c2cd7affdc0ca52c929fd8e267b841917b6283b1,134
6,FH_201708B.1,c2cd7affdc0ca52c929fd8e267b841917b6283b1,4
6,LK_201706A.3,c2cd7affdc0ca52c929fd8e267b841917b6283b1,40
6,LK_201707C.1,c2cd7affdc0ca52c929fd8e267b841917b6283b1,9
6,CP_201706C.2,c2cd7affdc0ca52c929fd8e267b841917b6283b1,1279
6,CP_201706C.1,c2cd7affdc0ca52c929fd8e267b841917b6283b1,118
6,FH_201708B.3,c2cd7affdc0ca52c929fd8e267b841917b6283b1,99
6,LK_201706A.2,c2cd7affdc0ca52c929fd8e267b841917b6283b1,41
6,CP_201706B.1,c2cd7affdc0ca52c929fd8e267b841917b6283b1,283
6,FH_201708A.2,c2cd7affdc0ca52c929fd8e267b841917b6283b1,24
6,LK_201707A.3,f10e8f7cf49fc28014feb4eb74d899eb9ecf428f,1579
6,LK_201707C.2,f10e8f7cf49fc28014feb4eb74d899eb9ecf428f,6
6,LK_201708B.2,f10e8f7cf49fc28014feb4eb74d899eb9ecf428f,92
6,LK_201708B.1,f10e8f7cf49fc28014feb4eb74d899eb9ecf428f,374
6,LK_201707C.1,f10e8f7cf49fc28014feb4eb74d899eb9ecf428f,189
6,LK_201708C.2,f10e8f7cf49fc28014feb4eb74d899eb9ecf428f,23
6,TR_201703C.1,c97e203113b40b77e44612c1d6e835474a9ddfac,313
6,SA_201703C.2,c97e203113b40b77e44612c1d6e835474a9ddfac,260
6,TR_201703B.1,c97e203113b40b77e44612c1d6e835474a9ddfac,413
6,SA_201703A.2,c97e203113b40b77e44612c1d6e835474a9ddfac,354
6,FH_201707B.2,c97e203113b40b77e44612c1d6e835474a9ddfac,433
6,FH_201707B.1,c97e203113b40b77e44612c1d6e835474a9ddfac,225
6,TR_201703A.1,c97e203113b40b77e44612c1d6e835474a9ddfac,248
6,TW_201709C.2,c97e203113b40b77e44612c1d6e835474a9ddfac,51
6,PO_201709C.2,c97e203113b40b77e44612c1d6e835474a9ddfac,72
6,SA_201709B.3,c97e203113b40b77e44612c1d6e835474a9ddfac,50
6,LK_201706A.3,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,43
6,FH_201706C.2,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,8
6,TW_201711C.2,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,1092
6,TW_201711A.3,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,340
6,TW_201711C.3,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,240
6,PO_201711C.3,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,30
6,TW_201711B.3,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,194
6,PO_201711A.3,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,32
6,LL_201711B.2,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,88
6,PO_201711A.1,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,47
6,TR_201711A.1,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,34
6,PO_201711B.3,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,62
6,TR_201711C.3,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,7
6,PO_201711C.2,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,78
6,LL_201711B.3,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,27
6,SA_201711C.2,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,44
6,LL_201711C.2,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,57
6,FH_201707C.2,092676e3254a1189dae593d838de1043e0d4afc4,160
6,LK_201706B.3,8fc9f7469891f620403a3f21b75c1f195e03f527,2460
6,LK_201706C.1,8fc9f7469891f620403a3f21b75c1f195e03f527,3
6,LK_201706A.3,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,60
6,FH_201706C.3,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,323
6,LK_201706A.2,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,21
6,FH_201706B.1,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,71
6,FH_201706C.2,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,160
6,TW_201711C.2,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,395
6,TW_201711A.3,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,205
6,TW_201711C.3,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,210
6,TW_201709C.2,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,53
6,PO_201711C.3,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,33
6,TW_201711B.3,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,141
6,PO_201711A.3,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,24
6,LL_201711B.2,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,65
6,PO_201711A.1,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,64
6,TR_201711A.1,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,59
6,PO_201711B.3,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,62
6,PO_201711C.2,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,29
6,SA_201711C.2,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,192
6,CP_201708A.2,34cdf55b1b94725a122f2926508a29ed60aea543,15
6,FH_201708A.3,34cdf55b1b94725a122f2926508a29ed60aea543,56
6,LK_201707B.1,34cdf55b1b94725a122f2926508a29ed60aea543,42
6,LK_201706A.3,34cdf55b1b94725a122f2926508a29ed60aea543,83
6,LK_201707C.2,34cdf55b1b94725a122f2926508a29ed60aea543,9
6,FH_201707C.2,34cdf55b1b94725a122f2926508a29ed60aea543,21
6,FH_201706C.3,34cdf55b1b94725a122f2926508a29ed60aea543,26
6,LK_201707C.1,34cdf55b1b94725a122f2926508a29ed60aea543,31
6,CP_201708C.2,34cdf55b1b94725a122f2926508a29ed60aea543,4
6,CP_201707C.1,34cdf55b1b94725a122f2926508a29ed60aea543,41
6,CP_201706C.1,34cdf55b1b94725a122f2926508a29ed60aea543,10
6,CP_201708C.1,34cdf55b1b94725a122f2926508a29ed60aea543,11
6,CP_201707C.2,34cdf55b1b94725a122f2926508a29ed60aea543,7
6,CP_201706B.1,34cdf55b1b94725a122f2926508a29ed60aea543,36
6,TR_201703B.1,34cdf55b1b94725a122f2926508a29ed60aea543,27
6,FH_201706B.1,34cdf55b1b94725a122f2926508a29ed60aea543,9
6,FH_201707B.2,34cdf55b1b94725a122f2926508a29ed60aea543,23
6,FH_201707B.1,34cdf55b1b94725a122f2926508a29ed60aea543,62
6,FH_201708A.2,34cdf55b1b94725a122f2926508a29ed60aea543,28
6,FH_201708C.3,34cdf55b1b94725a122f2926508a29ed60aea543,28
6,FH_201707A.2,34cdf55b1b94725a122f2926508a29ed60aea543,63
6,LK_201708C.2,34cdf55b1b94725a122f2926508a29ed60aea543,16
6,FH_201708C.1,34cdf55b1b94725a122f2926508a29ed60aea543,7
6,FH_201706C.2,34cdf55b1b94725a122f2926508a29ed60aea543,43
6,TW_201711C.2,34cdf55b1b94725a122f2926508a29ed60aea543,272
6,TW_201711A.3,34cdf55b1b94725a122f2926508a29ed60aea543,208
6,TW_201711C.3,34cdf55b1b94725a122f2926508a29ed60aea543,116
6,TR_201709A.3,34cdf55b1b94725a122f2926508a29ed60aea543,19
6,PO_201711C.3,34cdf55b1b94725a122f2926508a29ed60aea543,266
6,TW_201711B.3,34cdf55b1b94725a122f2926508a29ed60aea543,69
6,PO_201711A.3,34cdf55b1b94725a122f2926508a29ed60aea543,24
6,SA_201711A.2,34cdf55b1b94725a122f2926508a29ed60aea543,6
6,PO_201711A.1,34cdf55b1b94725a122f2926508a29ed60aea543,108
6,PO_201711B.3,34cdf55b1b94725a122f2926508a29ed60aea543,315
6,TR_201711C.3,34cdf55b1b94725a122f2926508a29ed60aea543,51
6,PO_201711C.2,34cdf55b1b94725a122f2926508a29ed60aea543,116
6,LL_201711B.3,9015e63b22e25ec84d821ac20c2c79c19e52a2ed,2527
6,LK_201708A.3,f3fb324ba164090dce64f3b41403df9c8bad1be4,2251
6,LK_201706B.2,328df0a6033b90aab738ecae9eb22868e814a5ca,12
6,LK_201707A.3,328df0a6033b90aab738ecae9eb22868e814a5ca,201
6,LK_201707B.1,328df0a6033b90aab738ecae9eb22868e814a5ca,462
6,LK_201707C.2,328df0a6033b90aab738ecae9eb22868e814a5ca,319
6,FH_201707C.2,328df0a6033b90aab738ecae9eb22868e814a5ca,1163
6,LK_201708B.2,328df0a6033b90aab738ecae9eb22868e814a5ca,299
6,LK_201707C.1,328df0a6033b90aab738ecae9eb22868e814a5ca,357
6,CP_201708C.2,328df0a6033b90aab738ecae9eb22868e814a5ca,310
6,CP_201707C.1,328df0a6033b90aab738ecae9eb22868e814a5ca,220
6,FH_201708B.3,328df0a6033b90aab738ecae9eb22868e814a5ca,150
6,LK_201708A.3,328df0a6033b90aab738ecae9eb22868e814a5ca,219
6,FH_201708A.2,328df0a6033b90aab738ecae9eb22868e814a5ca,54
6,FH_201708C.3,328df0a6033b90aab738ecae9eb22868e814a5ca,309
6,FH_201707A.2,328df0a6033b90aab738ecae9eb22868e814a5ca,910
6,LK_201708C.2,328df0a6033b90aab738ecae9eb22868e814a5ca,572
6,CP_201706C.2,e57580cac1bca82b659f034a22b7a07cb675c380,1887
6,LK_201707C.1,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,74
6,CP_201708C.2,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,3
6,FH_201706C.2,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,7
6,TW_201709C.2,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,10
6,LL_201709C.2,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,20
6,LL_201709A.2,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,10
6,LL_201709B.3,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,69
6,LL_201709A.1,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,1753
6,SA_201711A.2,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,13
6,TR_201711A.1,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,100
6,LL_201709B.2,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,9
6,TW_201709A.3,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,303
6,TW_201709B.3,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,70
6,TR_201711C.3,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,21
6,TW_201709C.3,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,32
6,PO_201711C.3,d1bd93d0dff9a0746051c69c1595d1b8968f23fb,107
6,PO_201711A.3,d1bd93d0dff9a0746051c69c1595d1b8968f23fb,401
6,LL_201711B.2,d1bd93d0dff9a0746051c69c1595d1b8968f23fb,225
6,PO_201711A.1,d1bd93d0dff9a0746051c69c1595d1b8968f23fb,307
6,PO_201711B.3,d1bd93d0dff9a0746051c69c1595d1b8968f23fb,285
6,PO_201711C.2,d1bd93d0dff9a0746051c69c1595d1b8968f23fb,643
6,SA_201711C.2,d1bd93d0dff9a0746051c69c1595d1b8968f23fb,16
6,CP_201708A.2,caee9cf960f432a9321b9be72d20ec17a7318d39,62
6,FH_201708B.1,caee9cf960f432a9321b9be72d20ec17a7318d39,70
6,FH_201708A.3,caee9cf960f432a9321b9be72d20ec17a7318d39,557
6,LK_201707C.2,caee9cf960f432a9321b9be72d20ec17a7318d39,20
6,FH_201707C.2,caee9cf960f432a9321b9be72d20ec17a7318d39,165
6,LK_201708B.1,caee9cf960f432a9321b9be72d20ec17a7318d39,173
6,LK_201707C.1,caee9cf960f432a9321b9be72d20ec17a7318d39,200
6,CP_201706B.1,caee9cf960f432a9321b9be72d20ec17a7318d39,5
6,LK_201708A.3,caee9cf960f432a9321b9be72d20ec17a7318d39,128
6,FH_201708A.2,caee9cf960f432a9321b9be72d20ec17a7318d39,962
6,LK_201708C.2,caee9cf960f432a9321b9be72d20ec17a7318d39,22
6,FH_201708C.1,caee9cf960f432a9321b9be72d20ec17a7318d39,59
6,LK_201706B.2,27a2b2d6b8ee1c923dad60cc25c7dd43a94df3b5,859
6,LK_201707A.3,27a2b2d6b8ee1c923dad60cc25c7dd43a94df3b5,230
6,LK_201706C.1,27a2b2d6b8ee1c923dad60cc25c7dd43a94df3b5,145
6,LK_201706A.3,27a2b2d6b8ee1c923dad60cc25c7dd43a94df3b5,261
6,LK_201707C.2,27a2b2d6b8ee1c923dad60cc25c7dd43a94df3b5,61
6,LK_201708B.2,27a2b2d6b8ee1c923dad60cc25c7dd43a94df3b5,136
6,LK_201708B.1,27a2b2d6b8ee1c923dad60cc25c7dd43a94df3b5,114
6,LK_201707C.1,27a2b2d6b8ee1c923dad60cc25c7dd43a94df3b5,108
6,LK_201706A.2,27a2b2d6b8ee1c923dad60cc25c7dd43a94df3b5,216
6,FH_201708A.3,035c135c2b278606c468c37d9e45bda43f053d70,19
6,SA_201703B.3,035c135c2b278606c468c37d9e45bda43f053d70,461
6,PO_201709C.2,035c135c2b278606c468c37d9e45bda43f053d70,1792
6,CP_201707A.3,4c64f424651b2eee401dacaf86e5696f1dd0c719,60
6,LK_201707B.1,4c64f424651b2eee401dacaf86e5696f1dd0c719,82
6,LK_201707C.2,4c64f424651b2eee401dacaf86e5696f1dd0c719,145
6,FH_201707C.2,4c64f424651b2eee401dacaf86e5696f1dd0c719,101
6,LK_201707C.1,4c64f424651b2eee401dacaf86e5696f1dd0c719,86
6,CP_201707C.1,4c64f424651b2eee401dacaf86e5696f1dd0c719,77
6,CP_201707C.2,4c64f424651b2eee401dacaf86e5696f1dd0c719,52
6,FH_201707A.2,4c64f424651b2eee401dacaf86e5696f1dd0c719,211
6,TW_201711C.2,4c64f424651b2eee401dacaf86e5696f1dd0c719,16
6,TW_201711A.3,4c64f424651b2eee401dacaf86e5696f1dd0c719,41
6,TW_201711C.3,4c64f424651b2eee401dacaf86e5696f1dd0c719,26
6,TW_201709A.2,4c64f424651b2eee401dacaf86e5696f1dd0c719,3
6,LL_201709C.2,4c64f424651b2eee401dacaf86e5696f1dd0c719,42
6,LL_201709A.2,4c64f424651b2eee401dacaf86e5696f1dd0c719,18
6,PO_201709B.3,4c64f424651b2eee401dacaf86e5696f1dd0c719,6
6,PO_201709A.2,4c64f424651b2eee401dacaf86e5696f1dd0c719,18
6,FH_201707C.2,78d37392cdbdd178c19373fef957cb21f031c56e,102
6,SA_201711C.3,78d37392cdbdd178c19373fef957cb21f031c56e,15
6,SA_201709A.3,78d37392cdbdd178c19373fef957cb21f031c56e,22
6,LL_201709B.3,78d37392cdbdd178c19373fef957cb21f031c56e,6
6,LL_201709A.1,78d37392cdbdd178c19373fef957cb21f031c56e,18
6,TR_201711A.1,78d37392cdbdd178c19373fef957cb21f031c56e,189
6,LL_201711B.3,78d37392cdbdd178c19373fef957cb21f031c56e,2
6,SA_201711C.2,78d37392cdbdd178c19373fef957cb21f031c56e,3
